file_size,num_sections,machine_type,timestamp,subsystem,file_characteristics,file_entropy,section_entropy_mean,section_entropy_max,section_entropy_min,section_entropy_std,high_entropy_sections_count,num_imports,dll_count,imports_by_ordinal_count,suspicious_api_count,num_exports,num_delay_imports,address_of_entry_point,size_of_code,size_of_image,size_of_headers,checksum_stored,code_to_image_ratio,section_raw_size_mean,section_virtual_size_mean,aslr_enabled,dep_enabled,has_signature,checksum_mismatch,has_wx_section,has_debug_directory,has_resource_directory,has_tls_directory,has_relocations,resource_size,has_pdb,has_tls_callbacks,overlay_size,timestamp_age_years,code_section_ratio,mean_vr_raw_ratio,non_standard_section_count,has_packer_signature,Label
152105,10,332,1333329636,2,270,6.9447,2.3952,7.5182,0.0,3.0312,1,737,9,162,3,0,0,5120,99840,180224,1024,167361,0.554,15001.6,14939.8,0,0,0,1,0,0,1,0,1,20568,0,0,1065,14.15,0.5534,0.9839,6,0,1
130144,8,332,1334798650,2,270,6.8677,2.8713,7.0776,0.1603,2.7965,1,238,4,0,1,0,0,109696,112128,151552,1024,190311,0.7399,16000.0,15858.0,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.11,0.7102,0.9497,4,0,1
146432,4,332,1334037757,2,270,6.7449,5.7564,6.8266,4.3633,0.8972,0,694,4,1,6,0,0,113744,115200,155648,1024,192554,0.7401,36352.0,36147.5,0,0,0,0,0,0,1,0,1,7132,0,0,0,14.13,0.7375,0.976,0,0,1
417792,4,332,1332675903,2,271,7.664,6.7105,7.7664,3.77,1.6995,3,58,2,0,3,0,0,76137,94208,913408,4096,421010,0.1031,103424.0,223813.25,0,0,0,0,0,0,1,0,0,98559,0,0,0,14.17,0.099,1.4786,0,0,1
373760,4,332,0,2,271,7.8811,4.5512,7.9219,0.0,2.9605,1,39,4,0,0,0,0,5720,5632,888832,1024,0,0.0063,93184.0,219516.0,0,0,0,0,0,0,1,0,0,363114,0,0,0,56.4,0.0062,83.3492,0,0,1
167936,9,332,1297596187,2,258,7.8268,3.0931,7.971,0.4168,3.1741,2,18,2,0,0,1,0,112794,142336,192512,1024,189381,0.7394,18545.7778,18183.8889,0,0,0,0,1,1,1,0,1,3872,0,0,0,15.29,0.7382,0.4574,5,0,1
208896,5,332,1333758254,2,8450,6.3944,4.6408,6.6444,2.5972,1.5071,0,114,7,11,3,2,0,77738,143360,225280,4096,268692,0.6364,40960.0,41468.8,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.14,0.6214,1.1413,0,0,1
433664,6,332,1209741008,1,258,7.8737,4.5111,7.9888,0.2681,2.5271,1,25,2,0,0,0,0,427070,60928,433664,1536,481818,0.1405,72021.3333,71765.8333,0,0,0,0,1,0,1,0,1,768,0,0,0,18.07,0.1389,0.8901,1,0,1
434176,6,332,1209743878,1,258,7.8716,4.5103,7.9873,0.2669,2.5263,1,25,2,0,0,0,0,427582,60928,434176,1536,487106,0.1403,72106.6667,71801.5,0,0,0,0,1,0,1,0,1,768,0,0,0,18.07,0.1388,0.89,1,0,1
433664,6,332,1209738817,1,258,7.8743,4.5091,7.9893,0.2548,2.5314,1,25,2,0,0,0,0,427070,60928,433664,1536,444410,0.1405,72021.3333,71783.8333,0,0,0,0,1,0,1,0,1,768,0,0,0,18.07,0.139,0.8902,1,0,1
110176,4,332,1335604839,2,270,6.998,4.1759,7.1381,1.665,1.9714,1,9,2,0,1,0,0,110272,102912,122880,1024,115999,0.8375,27008.0,26917.75,0,0,0,1,0,0,1,0,1,4044,0,0,1120,14.08,0.0,0.9145,0,0,1
176128,4,332,1330803002,2,258,7.7203,5.4041,7.7711,2.6586,1.9644,1,103,5,0,1,1,0,95442,163840,184320,1024,210355,0.8889,43776.0,43627.75,0,0,0,0,1,1,1,0,1,6504,0,0,0,14.23,0.8879,0.8364,1,0,1
110688,5,332,1335175289,2,270,6.9649,4.1943,7.1219,1.4963,1.8697,1,6,1,0,2,0,0,5168,103424,122880,1024,172429,0.8417,21708.8,21485.6,0,0,0,1,0,0,1,0,1,4044,0,0,1120,14.1,0.0137,0.8444,1,0,1
402944,4,332,1319571264,2,271,7.9728,4.1911,6.3291,0.3941,2.3308,0,39,4,0,0,0,0,789408,6144,819200,786432,409683,0.0075,5760.0,5354.5,0,0,0,0,0,0,1,0,1,14146,0,0,378880,14.59,0.0069,0.7833,0,0,1
95785,5,332,1332918053,2,270,7.6268,4.1201,7.7576,2.0064,2.1808,1,6,3,0,1,0,0,4640,2048,110592,1024,136761,0.0185,18739.2,18395.0,0,0,0,1,0,0,1,0,1,1636,0,0,1065,14.17,0.0176,0.7178,0,0,1
503808,5,332,1335900359,2,271,7.0474,4.4953,7.196,0.0,2.5018,1,78,6,0,3,0,0,8020,32768,819200,4096,520464,0.04,99942.4,161011.2,0,0,0,0,0,0,1,0,0,17116,0,0,0,14.07,0.0371,16.2207,0,0,1
171008,6,332,1307674046,2,258,7.813,4.7439,7.8823,0.3739,3.1634,2,20,2,0,0,1,0,4096,77312,245760,1024,220051,0.3146,28330.6667,37947.8333,0,0,0,0,1,1,1,0,1,3872,0,0,0,14.97,0.3145,0.7666,2,0,1
195232,8,332,1342315236,2,270,4.9251,1.1814,6.05,0.0,2.126,0,10,3,0,2,0,0,5248,145408,217088,1024,221449,0.6698,24000.0,23909.75,0,0,0,0,0,0,0,0,1,0,0,0,2208,13.87,0.6684,0.9138,5,0,1
110176,4,332,1335355304,2,270,6.9905,4.1767,7.1308,1.5771,1.9993,1,9,3,0,1,0,0,110208,102912,122880,1024,153980,0.8375,27008.0,26906.75,0,0,0,1,0,0,1,0,1,4044,0,0,1120,14.09,0.0,0.9279,0,0,1
458752,4,332,1335109490,2,271,7.4651,6.4956,7.8686,4.365,1.3182,2,95,6,0,3,0,0,7354,28672,987136,4096,501626,0.029,113664.0,243997.0,0,0,0,0,0,0,1,0,0,167536,0,0,0,14.1,0.0281,1.4606,0,0,1
195584,3,332,1297911846,2,258,7.5205,7.0948,7.6854,6.2115,0.6363,2,262,6,0,1,1,0,36674,67584,286720,1024,214493,0.2357,64853.3333,91738.0,0,0,0,0,0,0,1,0,1,16,0,0,0,15.28,0.2341,1.1758,0,0,1
393216,4,332,1343397334,2,271,7.8455,7.212,7.9219,6.3715,0.6877,2,39,2,0,2,0,0,5528,12288,823296,4096,0,0.0149,97280.0,203183.0,0,0,0,0,0,0,1,0,0,105946,0,0,0,13.84,0.0142,1.9431,0,0,1
434176,6,332,1213803723,1,258,7.8722,4.5156,7.9878,0.2677,2.5284,1,25,2,0,0,0,0,427582,60928,434176,1536,462914,0.1403,72106.6667,71822.5,0,0,0,0,1,0,1,0,1,768,0,0,0,17.94,0.139,0.8902,1,0,1
221184,5,332,1332476624,2,8450,6.2507,3.5172,6.6677,0.0131,2.5739,0,114,7,11,3,2,0,84506,151552,237568,4096,248341,0.6379,43417.6,44681.6,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.18,0.6294,1.1712,0,0,1
159744,8,332,1337086863,2,258,7.7513,4.5478,7.9921,0.0204,2.7639,1,101,4,0,0,1,0,16184,22528,262144,1024,194010,0.0859,19840.0,29269.75,0,1,0,0,0,1,1,0,1,16,0,0,0,14.04,0.0846,1.0935,4,0,1
393216,4,332,1331544173,2,271,7.2965,5.6127,7.4778,3.3337,1.6311,1,28,8,0,1,0,0,4799,8192,819200,4096,438833,0.01,97280.0,201676.0,0,0,0,0,0,0,1,0,0,14146,0,0,0,14.21,0.008,1.1934,0,0,1
332288,4,332,1329409810,2,271,7.9576,4.1549,7.9905,0.0744,2.8069,1,39,4,0,0,0,0,6580,6656,778240,4096,0,0.0086,82816.0,191724.0,0,0,0,0,0,0,1,0,0,321098,0,0,0,14.28,0.0082,72.0112,0,0,1
413696,4,332,1342421975,2,271,7.6713,6.0746,7.9756,4.974,1.2295,1,43,4,0,2,0,0,6360,12288,827392,4096,0,0.0149,102400.0,203033.5,0,0,0,0,0,0,1,0,0,336706,0,0,0,13.87,0.014,7.2199,0,0,1
58368,4,332,1367749575,2,783,7.5115,5.1639,7.7086,3.1515,1.7343,1,46,5,0,1,0,0,4096,1024,77824,1024,44147,0.0132,14208.0,17654.5,0,0,0,1,0,0,1,0,1,52224,0,0,512,13.06,0.0127,1.7015,0,0,1
378880,4,332,1326871294,2,271,7.8796,4.5634,7.9143,0.0626,2.9689,1,39,4,0,1,0,0,5204,5632,823296,1024,0,0.0068,94464.0,202345.0,0,0,0,0,0,0,1,0,0,368674,0,0,0,14.36,0.0067,71.3286,0,0,1
466944,4,332,1332842084,2,271,7.1729,6.9211,7.805,6.2028,0.6825,2,84,6,0,3,0,0,7227,24576,983040,4096,518204,0.025,115712.0,241172.0,0,0,0,0,0,0,1,0,0,167944,0,0,0,14.17,0.0219,1.7781,0,0,1
131168,9,332,1335121285,2,270,6.8547,2.565,7.0807,0.1603,2.7647,1,243,4,0,1,0,0,109808,113152,155648,1024,172891,0.727,14336.0,14228.0,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.1,0.6923,0.9574,5,0,1
262696,8,332,1332835241,2,270,7.6828,2.5415,7.7693,0.0,2.6197,1,6,3,0,1,0,0,4608,2048,286720,1024,273564,0.0071,32576.0,32380.125,0,0,0,1,0,0,1,0,1,1636,0,0,1064,14.17,0.0065,0.8105,4,0,1
434176,4,332,1344630696,2,271,7.5057,5.6072,7.7364,3.8963,1.495,1,69,5,0,2,1,0,5776,36864,823296,4096,0,0.0448,107520.0,202273.25,0,0,0,0,0,0,1,0,0,4444,0,0,0,13.8,0.0443,12.4764,0,0,1
417792,4,332,1334688361,2,271,7.7704,6.352,7.9396,3.1304,1.9489,2,62,3,0,3,0,0,5338,20480,991232,4096,462037,0.0207,103424.0,245117.5,0,0,0,0,0,0,1,0,0,167512,0,0,0,14.11,0.0198,9.7073,0,0,1
458752,4,332,1344755412,2,271,7.482,5.9727,7.7314,4.0035,1.3245,1,71,4,0,2,1,0,5952,45056,823296,4096,0,0.0547,113664.0,202306.75,0,0,0,0,0,0,1,0,0,22740,0,0,0,13.79,0.0529,4.5674,0,0,1
503808,4,332,1342254043,2,271,6.8325,5.3659,7.976,2.003,2.168,1,45,4,0,2,0,0,6355,20480,827392,4096,0,0.0248,124928.0,203348.0,0,0,0,0,0,0,1,0,0,336706,0,0,0,13.87,0.0217,5.8487,0,0,1
503808,5,332,1335900359,2,271,7.0459,4.495,7.1949,0.0,2.5016,1,78,6,0,3,0,0,8020,32768,819200,4096,514035,0.04,99942.4,161011.2,0,0,0,0,0,0,1,0,0,17116,0,0,0,14.07,0.0371,16.2207,0,0,1
95272,3,332,1333483246,2,270,7.5709,4.5321,7.6153,2.0939,2.2998,1,10,4,0,1,0,0,4720,92160,106496,512,118733,0.8654,31232.0,30979.3333,0,0,0,1,0,0,0,0,1,0,0,0,1064,14.15,0.8608,0.7899,0,0,1
442880,4,332,1305462840,2,271,7.5514,4.0384,7.6187,0.0895,2.6767,1,39,4,0,0,0,0,6284,8704,819200,1024,0,0.0106,110464.0,201988.5,0,0,0,0,0,0,1,0,0,429904,0,0,0,15.04,0.0102,60.6588,0,0,1
433664,6,332,1213801317,1,258,7.8723,4.5132,7.9882,0.267,2.5279,1,25,2,0,0,0,0,427070,60928,433664,1536,479363,0.1405,72021.3333,71741.5,0,0,0,0,1,0,1,0,1,768,0,0,0,17.94,0.1389,0.89,1,0,1
434176,6,332,1212819073,1,258,7.8721,4.5142,7.9881,0.2669,2.5279,1,25,2,0,0,0,0,427582,60928,434176,1536,454111,0.1403,72106.6667,71832.1667,0,0,0,0,1,0,1,0,1,768,0,0,0,17.97,0.1389,0.8901,1,0,1
367616,4,332,1305462840,2,271,7.8588,3.7739,7.9442,0.0822,2.8014,1,39,4,0,0,0,33,7548,9216,823296,1024,0,0.0112,91648.0,202595.5,0,0,0,0,0,0,1,0,0,353956,0,0,0,15.04,0.0108,73.3269,0,0,1
159744,8,332,1337086863,2,258,7.7479,4.5474,7.9896,0.0204,2.7634,1,101,4,0,0,1,0,16184,22528,262144,1024,162629,0.0859,19840.0,29253.0,0,1,0,0,0,1,1,0,1,16,0,0,0,14.04,0.0846,1.0934,4,0,1
142432,6,332,1336165208,2,270,6.0642,3.1524,6.2499,0.0,2.3912,0,104,6,0,2,0,0,5584,126464,155648,1024,151855,0.8125,23381.3333,23216.0,0,0,0,0,0,0,1,0,1,7304,0,0,1120,14.06,0.824,0.9121,2,0,1
208896,5,332,1333985043,2,8450,6.1746,3.4377,6.6441,0.0,2.5911,0,114,7,11,3,2,0,77738,143360,225280,4096,239044,0.6364,40960.0,41488.0,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.13,0.6214,1.1419,0,0,1
95272,3,332,1333452039,2,270,7.5932,4.9879,7.6308,3.0489,1.9357,1,13,5,0,1,0,0,4720,92160,106496,512,151039,0.8654,31232.0,31181.3333,0,0,0,1,0,0,0,0,1,0,0,0,1064,14.15,0.8649,0.8696,0,0,1
123872,7,332,1338195777,2,270,6.7229,2.4996,7.2904,0.0,2.5739,1,24,4,0,2,0,0,5872,14848,143360,1024,123972,0.1036,17408.0,17325.4286,0,0,0,0,0,0,1,0,1,2636,0,0,992,14.0,0.1015,0.9149,3,0,1
434176,6,332,1213886148,1,258,7.8712,4.5143,7.9876,0.2662,2.5281,1,25,2,0,0,0,0,427582,60928,434176,1536,491674,0.1403,72106.6667,71813.1667,0,0,0,0,1,0,1,0,1,768,0,0,0,17.94,0.1389,0.8901,1,0,1
195232,8,332,1342291237,2,270,4.925,1.1814,6.05,0.0,2.126,0,10,3,0,2,0,0,5248,145408,217088,1024,204841,0.6698,24000.0,23909.75,0,0,0,0,0,0,0,0,1,0,0,0,2208,13.87,0.6684,0.9138,5,0,1
122848,7,332,1337910011,2,270,6.705,2.1837,7.2883,0.0,2.4364,1,9,2,0,2,0,0,5024,14336,143360,1024,168003,0.1,17261.7143,17097.1429,0,0,0,0,0,0,1,0,1,2636,0,0,992,14.01,0.0972,0.872,3,0,1
389120,4,332,1343414552,2,271,7.8241,7.1987,7.9217,6.3743,0.6827,2,39,2,0,2,0,0,5544,12288,823296,4096,0,0.0149,96256.0,202409.5,0,0,0,0,0,0,1,0,0,98746,0,0,0,13.83,0.0143,1.9857,0,0,1
208896,5,332,1333757781,2,8450,6.1761,3.4735,6.6437,0.0,2.5783,0,114,7,11,3,2,0,77738,143360,225280,4096,234852,0.6364,40960.0,41481.6,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.14,0.6214,1.1417,0,0,1
367616,4,332,1305462840,2,271,7.8927,3.8498,7.9441,0.0822,2.7891,1,39,4,0,0,0,0,7728,9216,823296,1024,0,0.0112,91648.0,202595.5,0,0,0,0,0,0,1,0,0,353956,0,0,0,15.04,0.0108,73.3269,0,0,1
450560,4,332,1345751731,2,271,7.5629,6.4996,7.9821,4.5103,1.3462,2,71,3,0,2,1,0,7136,57344,823296,4096,0,0.0697,111616.0,202237.75,0,0,0,0,0,0,1,0,0,158612,0,0,0,13.76,0.0653,1.4921,0,0,1
405504,4,332,1343160515,2,271,7.6827,6.4121,7.9214,3.4587,1.815,2,41,2,0,2,0,0,5560,12288,823296,4096,0,0.0149,100352.0,202798.5,0,0,0,0,0,0,1,0,0,101620,0,0,0,13.84,0.0143,1.9671,0,0,1
183672,6,332,1346933000,2,270,5.5803,2.6537,6.8061,0.0,2.5918,0,104,3,0,2,0,0,4912,126464,192512,1024,207177,0.6569,29269.3333,29109.0,0,0,0,0,0,0,1,0,1,2364,0,0,7032,13.72,0.6555,0.9125,2,0,1
195232,8,332,1342323382,2,270,4.9238,1.1812,6.0483,0.0,2.1255,0,10,3,0,2,0,0,5248,145408,217088,1024,204470,0.6698,24000.0,23909.75,0,0,0,0,0,0,0,0,1,0,0,0,2208,13.87,0.6684,0.9138,5,0,1
430080,4,332,1343891857,2,271,7.6591,5.0936,7.9039,0.7106,2.6682,1,59,3,0,3,0,0,5664,36864,823296,4096,0,0.0448,106496.0,202439.5,0,0,0,0,0,0,1,0,0,13072,0,0,0,13.82,0.0432,6.917,0,0,1
432128,6,332,1309291542,1,258,7.8676,4.4177,7.9878,0.2561,2.5469,1,21,2,0,0,0,0,425534,62976,432128,1536,454591,0.1457,71765.3333,71534.1667,0,0,0,0,1,0,1,0,1,768,0,0,0,14.92,0.1444,0.8754,1,0,1
588288,4,332,1352805536,2,259,7.4851,5.8711,7.718,2.1326,2.1971,2,81,2,0,4,0,0,5012,37376,1257472,1024,0,0.0297,146816.0,311172.5,0,1,0,0,0,0,1,0,0,232206,0,0,0,13.54,0.0297,41.1689,0,0,1
313384,6,332,1334350204,2,270,7.4839,4.0451,7.5674,0.1603,2.9045,1,584,4,1,3,0,0,282192,284672,323584,1024,323683,0.8797,51882.6667,51764.3333,0,0,0,1,0,0,1,0,1,7132,0,0,1064,14.12,0.8729,0.9742,2,0,1
394240,4,332,1302935608,2,271,7.8202,4.6089,7.8529,0.0,2.9715,1,39,4,0,1,0,0,5264,5632,823296,1024,0,0.0068,98304.0,203212.5,0,0,0,0,0,0,1,0,0,384476,0,0,0,15.12,0.0066,69.3269,0,0,1
210944,4,332,1296673258,2,258,7.1418,5.2168,7.863,0.0204,3.0558,1,259,7,0,2,1,0,28403,207360,286720,1024,241284,0.7232,52480.0,68772.25,0,0,0,0,1,1,1,0,1,16,0,0,0,15.32,0.9528,0.8562,0,0,1
434176,4,332,1344630696,2,271,7.5059,5.6129,7.7362,3.9244,1.4879,1,69,5,0,2,1,0,5776,36864,823296,4096,0,0.0448,107520.0,202273.25,0,0,0,0,0,0,1,0,0,4444,0,0,0,13.8,0.0443,12.4764,0,0,1
208896,5,332,1333759436,2,8450,6.1709,3.4656,6.6439,0.0,2.5723,0,114,7,11,3,2,0,77738,143360,225280,4096,214614,0.6364,40960.0,41443.2,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.14,0.6214,1.1405,0,0,1
208896,5,332,1333758018,2,8450,6.3892,4.634,6.644,2.6068,1.4977,0,114,7,11,3,2,0,77738,143360,225280,4096,225329,0.6364,40960.0,41440.0,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.14,0.6214,1.1404,0,0,1
503808,4,332,1342207595,2,271,6.8321,5.375,7.9761,2.0021,2.1681,1,45,4,0,2,0,0,6355,20480,827392,4096,0,0.0248,124928.0,203348.0,0,0,0,0,0,0,1,0,0,336706,0,0,0,13.87,0.0217,5.8487,0,0,1
195232,8,332,1342255238,2,270,4.9212,1.1808,6.0452,0.0,2.1246,0,10,3,0,2,0,0,5248,145408,217088,1024,237025,0.6698,24000.0,23909.75,0,0,0,0,0,0,0,0,1,0,0,0,2208,13.87,0.6684,0.9138,5,0,1
183672,6,332,1346948914,2,270,5.5811,2.6538,6.8074,0.0,2.5921,0,104,3,0,2,0,0,4912,126464,192512,1024,221168,0.6569,29269.3333,29109.0,0,0,0,0,0,0,1,0,1,2364,0,0,7032,13.72,0.6555,0.9125,2,0,1
434176,4,332,1334914772,2,271,7.6151,6.4236,7.866,3.8072,1.591,2,68,4,0,3,0,0,5536,20480,987136,4096,494237,0.0207,107520.0,244193.0,0,0,0,0,0,0,1,0,0,167536,0,0,0,14.1,0.0201,1.4978,0,0,1
503808,4,332,1342207595,2,271,6.8337,5.3711,7.9768,2.0022,2.1683,1,45,4,0,2,0,0,6355,20480,827392,4096,0,0.0248,124928.0,203348.0,0,0,0,0,0,0,1,0,0,336706,0,0,0,13.87,0.0217,5.8487,0,0,1
158720,8,332,1336679084,2,258,7.7681,4.7582,7.9918,0.0204,2.6837,1,110,6,0,0,1,0,19939,23552,258048,1024,195177,0.0913,19712.0,28948.875,0,1,0,0,0,1,1,0,1,16,0,0,0,14.05,0.0895,3.8483,4,0,1
375808,4,332,0,2,271,7.8778,4.5339,7.9187,0.0,2.9659,1,39,4,0,0,0,0,5480,5632,888832,1024,0,0.0063,93696.0,219019.5,0,0,0,0,0,0,1,0,0,365240,0,0,0,56.4,0.0062,82.6819,0,0,1
438272,4,332,1344581633,2,271,7.4906,5.7084,7.7319,3.7914,1.4371,1,61,4,0,2,0,0,5680,36864,823296,4096,0,0.0448,108544.0,201850.0,0,0,0,0,0,0,1,0,0,8886,0,0,0,13.8,0.0432,8.5527,0,0,1
454656,4,332,1333306672,2,271,7.4133,7.0121,7.5698,6.6269,0.3861,2,76,4,0,3,0,0,6109,20480,856064,4096,513121,0.0239,112640.0,211724.25,0,0,0,0,0,0,1,0,0,31947,0,0,0,14.15,0.0238,1.3394,0,0,1
130144,8,332,1334810890,2,270,6.8678,2.8708,7.0776,0.1603,2.7962,1,238,4,0,1,0,0,109696,112128,151552,1024,180010,0.7399,16000.0,15858.0,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.11,0.7102,0.9497,4,0,1
434176,4,332,1344630696,2,271,7.5067,5.6262,7.7365,3.9661,1.4742,1,69,5,0,2,1,0,5776,36864,823296,4096,0,0.0448,107520.0,202273.25,0,0,0,0,0,0,1,0,0,4444,0,0,0,13.8,0.0443,12.4764,0,0,1
195232,8,332,1342302593,2,270,4.9239,1.1812,6.0483,0.0,2.1255,0,10,3,0,2,0,0,5248,145408,217088,1024,257455,0.6698,24000.0,23909.75,0,0,0,0,0,0,0,0,1,0,0,0,2208,13.87,0.6684,0.9138,5,0,1
135264,6,332,1334665449,2,270,6.8753,3.9423,7.0054,0.1603,2.791,1,414,5,1,1,0,0,110752,112128,147456,1024,167234,0.7604,22186.6667,22123.6667,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.11,0.7458,0.9849,2,0,1
348160,4,332,1331893517,2,271,7.667,6.487,7.9457,3.243,1.9118,2,17,3,0,2,0,0,82832,86016,802816,4096,408750,0.1071,86016.0,196826.5,0,0,0,0,0,0,1,0,0,41824,0,0,0,14.2,0.1046,1.4647,0,0,1
131168,9,332,1334944093,2,270,6.8548,2.5658,7.0807,0.1603,2.7652,1,243,4,0,1,0,0,109808,113152,155648,1024,188242,0.727,14336.0,14228.0,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.1,0.6923,0.9574,5,0,1
413696,4,332,1342351835,2,271,7.6711,6.0695,7.9761,4.974,1.2311,1,41,4,0,2,0,0,6323,12288,827392,4096,0,0.0149,102400.0,203787.0,0,0,0,0,0,0,1,0,0,336706,0,0,0,13.87,0.0139,7.2661,0,0,1
208896,5,332,1333758254,2,8450,6.3945,4.6403,6.6444,2.5972,1.5073,0,114,7,11,3,2,0,77738,143360,225280,4096,268692,0.6364,40960.0,41468.8,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.14,0.6214,1.1413,0,0,1
405504,4,332,1343116464,2,271,7.6854,6.4059,7.9218,3.4031,1.8433,2,40,2,0,2,0,0,5544,12288,823296,4096,0,0.0149,100352.0,202788.0,0,0,0,0,0,0,1,0,0,101620,0,0,0,13.84,0.0143,1.9666,0,0,1
434176,4,332,1344542973,2,271,7.5201,5.9558,7.7316,3.825,1.3926,1,59,4,0,2,0,0,5648,36864,823296,4096,0,0.0448,107520.0,202557.5,0,0,0,0,0,0,1,0,0,7696,0,0,0,13.8,0.0431,12.5644,0,0,1
409600,4,332,1332407685,2,271,7.2145,6.5187,7.7758,4.0743,1.4396,2,73,6,0,4,0,0,76383,94208,815104,4096,463697,0.1156,101376.0,199600.25,0,0,0,0,0,0,1,0,0,53605,0,0,0,14.18,0.1112,1.3092,0,0,1
38912,4,332,1311312550,2,259,5.6578,5.1587,5.833,4.4156,0.5389,0,58,6,0,1,0,0,9441,8704,49152,1024,74796,0.1771,9472.0,9234.75,1,1,0,1,0,0,1,0,0,19708,0,0,0,14.85,0.1764,0.943,0,0,1
405504,4,332,1343210481,2,271,7.6822,6.4092,7.9214,3.449,1.8189,2,40,2,0,2,0,0,5560,12288,823296,4096,0,0.0149,100352.0,202792.0,0,0,0,0,0,0,1,0,0,101620,0,0,0,13.84,0.0143,1.9669,0,0,1
367616,4,332,1305462840,2,271,7.8589,3.7797,7.9442,0.0822,2.8005,1,39,4,0,0,0,33,7504,9216,823296,1024,0,0.0112,91648.0,202603.5,0,0,0,0,0,0,1,0,0,353956,0,0,0,15.04,0.0109,73.3278,0,0,1
425984,4,332,1335608472,2,271,7.7576,6.5199,7.8396,3.9824,1.5756,2,69,4,0,4,0,0,6523,28672,987136,4096,446620,0.029,105472.0,244171.75,0,0,0,0,0,0,1,0,0,167581,0,0,0,14.08,0.0272,1.5518,0,0,1
96297,4,332,1332509996,2,270,7.4038,4.4017,7.5278,1.9689,2.2549,1,7,2,0,1,0,0,4864,2048,106496,1024,125586,0.0192,23552.0,23248.5,0,0,0,1,0,0,1,0,1,1636,0,0,1065,14.18,0.0186,0.7546,0,0,1
458752,4,332,1335109490,2,271,7.4594,6.4922,7.8573,4.365,1.3151,2,95,6,0,3,0,0,7354,28672,987136,4096,472264,0.029,113664.0,243997.0,0,0,0,0,0,0,1,0,0,167536,0,0,0,14.1,0.0281,1.4606,0,0,1
32768,4,332,1285905558,2,258,4.7432,4.6698,6.4149,1.5415,1.8571,0,83,6,0,0,0,0,18358,15360,32768,1024,0,0.4688,5248.0,4930.5,1,1,0,0,0,0,0,0,1,0,0,0,2048,15.66,0.4539,0.8476,0,0,1
133120,7,332,1352288295,2,270,6.9783,3.3383,7.0378,0.1603,2.8174,1,159,7,0,2,0,0,124016,122880,155648,1024,200551,0.7895,18870.8571,18798.4286,0,0,0,1,0,0,1,0,1,496,0,0,0,13.55,0.7873,0.958,3,0,1
434176,4,332,1344502417,2,271,7.519,6.8534,7.7663,6.1231,0.734,2,56,4,0,2,0,0,5584,36864,823296,4096,0,0.0448,107520.0,203548.5,0,0,0,0,0,0,1,0,0,7696,0,0,0,13.8,0.0431,12.7268,0,0,1
131168,9,332,1335041296,2,270,6.8547,2.5646,7.0808,0.1603,2.7645,1,243,4,0,1,0,0,109808,113152,155648,1024,132940,0.727,14336.0,14228.0,0,0,0,1,0,0,1,0,1,7132,0,0,1120,14.1,0.6923,0.9574,5,0,1
409600,4,332,1341495409,2,271,7.3022,6.4934,7.8109,4.6427,1.1938,2,47,4,0,2,0,0,6248,12288,782336,4096,0,0.0157,101376.0,192255.5,0,0,0,0,0,0,1,0,0,10308,0,0,0,13.9,0.0148,1.7488,0,0,1
663552,8,332,708992537,2,33166,7.054,3.9408,7.2378,0.0,3.0677,1,359,12,0,4,0,0,315260,311808,688128,1024,0,0.4531,82816.0,82942.625,0,1,0,0,0,0,1,1,1,292460,0,1,0,33.94,0.4529,0.8309,1,0,1
151040,5,332,1301029282,2,258,6.6618,5.952,6.9468,3.2986,1.3457,0,5,2,0,0,4,0,10698,23040,294912,1024,164552,0.0781,30003.2,56270.4,0,0,0,0,0,0,1,0,1,1816,0,0,0,15.18,0.078,9.5637,1,0,1
442368,4,332,1336033167,2,271,7.6288,5.6722,7.8255,3.9672,1.5047,1,63,3,0,3,0,0,6708,32768,819200,4096,457527,0.04,109568.0,201381.5,0,0,0,0,0,0,1,0,0,17116,0,0,0,14.07,0.0355,1.1057,0,0,1
110176,4,332,1335851189,2,270,6.9947,3.8998,7.1274,2.0311,1.929,1,9,2,0,1,0,0,9296,103424,122880,1024,123235,0.8417,27008.0,26683.25,0,0,0,1,1,0,1,0,1,2724,0,0,1120,14.07,0.8385,0.7403,0,0,1
208896,5,332,1334665331,2,8450,6.426,4.6659,6.6668,2.6009,1.5282,0,114,7,11,3,2,0,78314,143360,225280,4096,217726,0.6364,40960.0,41678.0,1,1,0,1,0,0,1,0,1,1364,0,0,0,14.11,0.6242,1.1445,0,0,1
434176,4,332,1344630696,2,271,7.5067,5.6262,7.7365,3.9661,1.4742,1,69,5,0,2,1,0,5776,36864,823296,4096,0,0.0448,107520.0,202273.25,0,0,0,0,0,0,1,0,0,4444,0,0,0,13.8,0.0443,12.4764,0,0,1
